$$LKR01,151,17:29:10,51.87458,-2.06288,00112,1,164,12,30.0,5.6,0.125,20.93,100.90,51.15,20089,31377,337.4*9A81
$$LKR01,152,17:29:16,51.87449,-2.06285,00112,3,164,12,29.9,5.6,0.128,20.71,100.90,51.91,23515,36301,337.3*162D
$$LKR01,153,17:29:23,51.87439,-2.06285,00113,3,174,12,29.9,5.6,0.128,20.54,100.89,53.53,22359,34823,337.4*1EDB
$$LKR01,154,17:29:29,51.87432,-2.06282,00114,5,168,12,29.9,5.6,0.134,20.38,100.89,53.33,22359,35080,337.4*07C8
$$LKR01,155,17:29:35,51.87425,-2.06280,00116,3,170,12,29.8,5.6,0.134,20.11,100.88,52.37,23258,35530,337.1*0CF1
$$LKR01,156,17:29:41,51.87420,-2.06275,00116,5,154,12,29.8,5.6,0.130,19.98,100.87,53.25,27499,42276,337.3*734E
$$LKR01,157,17:29:47,51.87413,-2.06269,00117,3,157,12,29.7,5.6,0.130,19.86,100.87,53.31,10023,15934,333.3*85DF
$$LKR01,158,17:29:53,51.87407,-2.06267,00118,1,0,12,29.6,5.6,0.161,19.68,100.87,54.07,8051,12634,337.3*D7F1
$$LKR01,159,17:29:59,51.87399,-2.06264,00118,3,164,12,29.6,5.6,0.161,19.53,100.86,54.29,16062,25635,337.3*3496
$$LKR01,160,17:30:05,51.87391,-2.06262,00118,3,183,12,29.5,5.5,0.181,19.31,100.85,54.68,20688,32317,336.7*575D
$$LKR01,161,17:30:11,51.87384,-2.06260,00119,7,164,12,29.5,5.5,0.181,19.33,100.84,54.72,6039,10472,336.9*889E
$$LKR01,162,17:30:17,51.87376,-2.06257,00119,1,143,12,29.5,5.5,0.185,19.32,100.84,55.09,7196,12207,332.7*F4A4
$$LKR01,163,17:30:23,51.87367,-2.06251,00114,3,152,12,29.5,5.5,0.185,19.32,100.83,55.62,10621,17131,336.7*3725
$$LKR01,164,17:30:29,51.87357,-2.06242,00112,5,143,12,29.5,5.5,0.127,19.31,100.83,56.52,12934,20344,332.8*3ED8
$$LKR01,165,17:30:36,51.87350,-2.06231,00113,5,140,12,29.5,5.6,0.127,19.31,100.82,57.17,3084,6296,336.9*59EB
$$LKR01,166,17:30:42,51.87344,-2.06222,00111,3,140,12,29.5,5.6,0.126,19.32,100.82,56.96,1670,4304,332.8*EF71
$$LKR01,167,17:30:48,51.87339,-2.06209,00113,3,108,12,29.6,5.6,0.130,19.33,100.81,56.79,771,3084,336.9*925F
$$LKR01,168,17:30:54,51.87334,-2.06200,00115,3,138,12,29.6,5.6,0.130,19.32,100.80,56.78,771,3341,336.0*90A9
$$LKR01,169,17:31:00,51.87327,-2.06193,00113,5,150,12,29.6,5.6,0.126,19.32,100.80,56.68,514,2827,332.3*84F2
$$LKR01,170,17:31:06,51.87318,-2.06188,00113,3,156,12,29.6,5.6,0.126,19.30,100.79,55.90,1028,3341,332.2*36F5
$$LKR01,171,17:31:12,51.87312,-2.06184,00114,5,149,12,29.6,5.5,0.179,19.29,100.78,55.25,771,3084,336.0*3ACA
$$LKR01,172,17:31:18,51.87304,-2.06182,00114,1,0,12,29.6,5.5,0.179,19.25,100.78,55.61,257,2313,336.4*EFC4
$$LKR01,173,17:31:23,51.87298,-2.06181,00117,3,171,12,29.6,5.5,0.181,19.23,100.77,55.93,514,2827,336.2*DEAB
$$LKR01,174,17:31:29,51.87289,-2.06180,00115,3,184,12,29.7,5.5,0.181,19.20,100.77,56.16,4240,7774,336.0*1A57
